group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,139,839,1,1225,5726.288408096053,2
0,0,1,139,839,1,1226,133832.78814950213,2
0,0,1,140,328,1,458,389888.99546045065,2
0,0,1,141,399,1,561,12091.32665297262,2
0,0,1,148,82,1,120,204737.25734881684,2
0,0,1,152,763,1,1105,63736.067199763325,2
0,0,1,152,763,1,1107,254866.64339494705,2
0,0,1,153,915,1,1322,157144.61573185175,2
0,0,1,157,392,1,551,165029.89909790643,2
0,0,1,164,319,1,447,86375.94661236554,2
0,0,1,166,92,1,132,38571.34789303336,2
0,0,1,169,333,1,467,508575.4643178955,2
0,0,1,170,225,1,317,885560.6841510125,2
0,0,1,171,169,1,249,149241.53854808025,2
0,0,1,175,542,1,774,0.0,2
0,0,1,182,652,1,935,364749.5502449274,2
0,0,1,183,358,1,502,10379.336239907547,2
0,0,1,184,270,1,380,200955.68188059668,2
0,0,1,185,693,1,1000,388060.46160548925,2
0,0,1,188,484,1,693,22541.489175141825,2
0,0,1,188,484,1,695,82971.15509287803,2
0,0,1,190,293,1,408,1774584.5169834793,2
0,0,1,194,130,1,175,57560.57275094359,2
0,0,1,194,130,1,177,597362.9748890698,2
0,0,1,194,130,1,178,17651.95028746861,2
0,0,1,195,919,1,1330,325572.1264749579,2
0,0,1,201,371,1,517,30499.05351785981,2
0,0,1,206,195,1,287,189217.36668363865,2
0,0,1,207,700,1,1003,30774.562674855748,2
0,0,1,207,700,1,1005,451734.9180736691,2
0,0,1,217,966,1,1398,314378.9188325405,2
0,0,1,217,966,1,1399,547119.0103171766,2
0,0,1,219,73,1,109,118478.76389618042,2
0,0,1,232,637,1,909,9241.47252500322,2
0,0,1,232,637,1,910,39407.67800603264,2
0,0,1,239,676,1,974,232623.55571447313,2
0,0,1,242,602,1,859,166690.9313647747,2
0,0,1,243,116,1,161,520912.4686626196,2
0,0,1,243,116,1,162,21564.225732264706,2
0,0,1,244,999,1,1446,111220.36714482067,2
0,0,1,247,86,1,125,44645.57968012349,2
0,0,1,251,978,1,1419,279340.5191266015,2
0,0,1,252,494,1,706,101724.21805989748,2
0,0,1,254,543,1,776,384395.5822004527,2
0,0,1,254,543,1,777,324217.2396032512,2
0,0,1,255,240,1,333,1726795.1389793456,2
0,0,1,256,229,1,321,101346.19752442841,2
0,0,1,258,597,1,847,9701.927343187943,2
0,0,1,258,597,1,848,24960.929022503457,2
0,0,1,261,659,1,946,0.0,2
0,0,1,262,884,1,1285,349589.1338005066,2
0,0,1,267,318,1,444,0.0,2
0,0,1,267,318,1,445,465390.888452746,2
0,0,1,270,916,1,1323,59709.175482556224,2
0,0,1,273,26,1,44,832268.5553736538,2
0,0,1,274,692,1,997,163238.48910972476,2
0,0,1,276,411,1,584,213084.61673046649,2
0,0,1,277,931,1,1348,479791.24792826176,2
0,0,1,280,532,1,754,1813108.0933953198,2
0,0,1,283,167,1,244,54585.08625692211,2
0,0,1,284,840,1,1227,29269.401060886205,2
0,0,1,285,631,1,902,11449.977230565828,2
0,0,1,293,334,1,468,78238.43241987954,2
0,0,1,294,435,1,636,358069.78442671895,2
0,0,1,296,544,1,779,175951.3866263353,2
0,0,1,296,544,1,780,680156.0151631348,2
0,0,1,299,121,1,168,6009.868268590759,2
0,0,1,300,382,1,539,203285.59755014628,2
0,0,1,303,251,1,347,16429.50366957509,2
0,0,1,308,953,1,1384,851853.2413332462,2
0,0,1,315,201,1,293,181417.81840753555,2
0,0,1,316,753,1,1093,122515.41393554518,2
0,0,1,318,667,1,958,86279.0461699731,2
0,0,1,319,791,1,1151,53931.08946202113,2
0,0,1,324,681,1,982,1095997.1904267669,2
0,0,1,325,316,1,435,1259714.6871962547,2
0,0,1,328,792,1,1152,146287.77763880423,2
0,0,1,330,827,1,1214,204113.34773218026,2
0,0,1,335,614,1,877,12791.015840077876,2
0,0,1,348,463,1,670,584562.9124821424,2
0,0,1,350,552,1,790,165150.13067371026,2
0,0,1,358,252,1,349,249906.37167608738,2
0,0,1,358,252,1,350,62080.81268819151,2
0,0,1,359,604,1,864,1921405.4666366577,2
0,0,1,362,864,1,1255,34915.32619934284,2
0,0,1,363,720,1,1038,262621.5087681785,2
0,0,1,364,710,1,1021,224373.65752575547,2
0,0,1,366,968,1,1405,197777.69653001428,2
0,0,1,367,68,1,102,557100.6631126478,2
0,0,1,369,738,1,1066,136366.62976148998,2
0,0,1,371,103,1,145,233295.87320904434,2
0,0,1,371,103,1,147,295412.28459107876,2
0,0,1,380,426,1,618,86023.39733542853,2
0,0,1,380,426,1,619,90999.48841658421,2
0,0,1,380,426,1,620,69090.72431649225,2
0,0,1,380,426,1,621,143366.6429013312,2
