group_set_id,output_set_id,SummaryId,GroupPeriod,Period,group_event_set_id,EventId,Loss,LossType
0,0,1,744,318,1,445,198404.0,1
0,0,1,744,318,1,445,211137.125,3
0,0,1,746,382,1,539,198404.0,1
0,0,1,746,382,1,539,175402.546875,3
0,0,1,747,753,1,1093,198404.0,1
0,0,1,747,753,1,1093,199745.65625,3
0,0,1,748,864,1,1255,198404.0,1
0,0,1,748,864,1,1255,205060.96875,3
0,0,1,754,77,1,115,382140.0,1
0,0,1,754,77,1,115,393775.0,3
0,0,1,754,77,1,116,198404.0,1
0,0,1,754,77,1,116,176015.59375,3
0,0,1,756,669,1,962,198404.0,1
0,0,1,756,669,1,962,200405.0,3
0,0,1,756,669,1,965,198404.0,1
0,0,1,756,669,1,965,191535.578125,3
0,0,1,757,16,1,27,1331700.0,1
0,0,1,757,16,1,27,1297796.625,3
0,0,1,760,827,1,1214,382140.0,1
0,0,1,760,827,1,1214,402361.0625,3
0,0,1,763,769,1,1117,198404.0,1
0,0,1,763,769,1,1117,201842.15625,3
0,0,1,766,693,1,1000,198404.0,1
0,0,1,766,693,1,1000,162265.921875,3
0,0,1,777,927,1,1342,198404.0,1
0,0,1,777,927,1,1342,224887.96875,3
0,0,1,779,782,1,1137,382140.0,1
0,0,1,779,782,1,1137,370917.75,3
0,0,1,781,968,1,1405,99202.0,1
0,0,1,781,968,1,1405,123811.328125,3
0,0,1,784,209,1,301,1930000.0,1
0,0,1,784,209,1,301,1664719.0,3
0,0,1,786,280,1,394,198404.0,1
0,0,1,786,280,1,394,182272.015625,3
0,0,1,788,412,1,586,945700.0,1
0,0,1,788,412,1,586,942285.0,3
0,0,1,802,273,1,383,198404.0,1
0,0,1,802,273,1,383,231006.28125,3
0,0,1,805,872,1,1262,198404.0,1
0,0,1,805,872,1,1262,162272.015625,3
0,0,1,805,872,1,1265,198404.0,1
0,0,1,805,872,1,1265,166989.625,3
0,0,1,806,985,1,1427,198404.0,1
0,0,1,806,985,1,1427,180576.34375,3
0,0,1,807,415,1,591,198404.0,1
0,0,1,807,415,1,591,190509.359375,3
0,0,1,811,681,1,982,1138700.0,1
0,0,1,811,681,1,982,1123034.5,3
0,0,1,812,667,1,958,198404.0,1
0,0,1,812,667,1,958,194928.90625,3
0,0,1,814,401,1,564,198404.0,1
0,0,1,814,401,1,564,189769.71875,3
0,0,1,815,631,1,902,99202.0,1
0,0,1,815,631,1,902,112552.835938,3
0,0,1,816,463,1,670,198404.0,1
0,0,1,816,463,1,670,219641.65625,3
0,0,1,821,376,1,524,198404.0,1
0,0,1,821,376,1,524,153267.703125,3
0,0,1,822,530,1,749,198404.0,1
0,0,1,822,530,1,749,215920.28125,3
0,0,1,823,494,1,706,198404.0,1
0,0,1,823,494,1,706,230104.796875,3
0,0,1,824,462,1,666,198404.0,1
0,0,1,824,462,1,666,200401.96875,3
0,0,1,829,702,1,1011,198404.0,1
0,0,1,829,702,1,1011,232581.65625,3
0,0,1,835,444,1,645,99202.0,1
0,0,1,835,444,1,645,68874.320312,3
0,0,1,840,604,1,864,1930000.0,1
0,0,1,840,604,1,864,1857143.25,3
0,0,1,841,746,1,1085,198404.0,1
0,0,1,841,746,1,1085,214693.75,3
0,0,1,841,746,1,1086,198404.0,1
0,0,1,841,746,1,1086,202030.6875,3
0,0,1,843,62,1,92,198404.0,1
0,0,1,843,62,1,92,217735.375,3
0,0,1,848,22,1,36,198404.0,1
0,0,1,848,22,1,36,155454.9375,3
0,0,1,848,22,1,37,198404.0,1
0,0,1,848,22,1,37,152087.0625,3
0,0,1,850,596,1,843,198404.0,1
0,0,1,850,596,1,843,204793.15625,3
0,0,1,851,740,1,1070,198404.0,1
0,0,1,851,740,1,1070,195284.65625,3
0,0,1,854,356,1,500,1745878.0,1
0,0,1,854,356,1,500,1672871.875,3
0,0,1,862,727,1,1050,198404.0,1
0,0,1,862,727,1,1050,205315.578125,3
